Date,Vehicle ID,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:27:02,"-81.967226,41.368269",45.24,8.55,5.04,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:28:01,"-81.984666,41.377517",44.62,3.49,1.80,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:28:53,"-82.003025,41.379354",44.53,0.55,1.57,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:30:13,"-82.032591,41.379602",43.64,5.02,2.47,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:31:33,"-82.061979,41.378719",42.67,5.45,2.47,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:32:11,"-82.072951,41.385232",42.25,2.37,1.18,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:32:33,"-82.080793,41.386704",42.02,1.32,0.69,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:33:26,"-82.100418,41.384184",41.33,3.92,1.68,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:33:58,"-82.111219,41.387544",40.71,3.48,0.98,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:34:45,"-82.126574,41.391872",39.87,4.77,1.40,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:36:51,"-82.172738,41.388460",38.63,6.99,3.88,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:38:12,"-82.200970,41.382432",36.75,10.62,2.46,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:40:54,"-82.257416,41.376747",36.53,1.27,4.77,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:41:37,"-82.269590,41.370295",36.30,1.28,1.29,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:42:23,"-82.281054,41.361694",35.86,2.48,1.37,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:44:11,"-82.315188,41.348457",34.70,6.58,3.21,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:45:16,"-82.337974,41.344713",34.22,2.69,1.96,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:46:59,"-82.371938,41.334509",33.25,5.48,3.07,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:49:06,"-82.416987,41.333227",32.16,6.18,3.78,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 03:52:42,"-82.493681,41.328964",30.86,7.32,6.43,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:23:07,"-82.535856,41.325693",59.93,5.28,3.55,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:25:24,"-82.584522,41.323326",58.97,5.39,4.08,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:26:28,"-82.607177,41.323435",58.29,3.85,1.92,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:27:02,"-82.619321,41.323319",57.69,3.41,1.02,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:30:53,"-82.699493,41.335800",55.75,10.98,6.87,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:33:49,"-82.760560,41.340447",54.82,5.22,5.14,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:35:26,"-82.794010,41.346375",54.11,4.02,2.87,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:37:14,"-82.832265,41.349109",52.88,6.95,3.21,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:40:06,"-82.891794,41.357173",51.64,6.98,5.06,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:42:14,"-82.936309,41.362686",50.74,5.10,3.77,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:43:49,"-82.967787,41.371141",50.05,3.88,2.80,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:46:15,"-83.017079,41.381592",49.14,5.15,4.29,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:48:17,"-83.059046,41.389855",48.04,6.25,3.63,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:50:20,"-83.101577,41.398324",47.05,5.57,3.68,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:52:09,"-83.137911,41.408796",46.07,5.52,3.25,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:53:42,"-83.166411,41.420855",45.03,5.89,2.74,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:55:35,"-83.204165,41.430850",44.38,3.64,3.35,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:57:52,"-83.249323,41.444370",42.81,8.89,4.06,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 05:59:43,"-83.283189,41.457926",41.27,8.69,3.21,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:00:33,"-83.298353,41.465171",40.67,3.39,1.50,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:02:06,"-83.329873,41.473013",40.13,3.07,2.77,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:03:24,"-83.353597,41.483634",39.52,3.41,2.31,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:05:50,"-83.397549,41.503617",38.44,6.11,4.29,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:06:58,"-83.419211,41.511064",37.36,6.09,2.01,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:08:45,"-83.454397,41.522687",36.36,5.69,3.22,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:10:12,"-83.481885,41.533575",35.56,4.48,2.59,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:10:59,"-83.497806,41.538404",35.15,2.32,1.44,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:12:14,"-83.524726,41.543315",34.44,4.03,2.32,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:14:29,"-83.567329,41.562461",32.85,8.97,4.15,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:15:17,"-83.581712,41.569538",32.49,2.06,1.44,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:16:29,"-83.604420,41.579051",32.05,2.49,2.17,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 06:18:16,"-83.640016,41.590350",31.03,5.78,3.25,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 07:47:55,"-83.666622,41.592097",59.76,7.18,2.23,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 07:50:03,"-83.713822,41.592080",58.82,5.30,3.93,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 07:53:30,"-83.786363,41.596182",56.75,11.67,6.10,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 07:54:46,"-83.810644,41.602679",55.72,5.83,2.15,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 07:58:14,"-83.882936,41.600012",54.14,8.94,6.03,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:00:18,"-83.928035,41.599892",52.44,9.63,3.75,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:02:48,"-83.983241,41.597957",50.84,8.99,4.60,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:03:58,"-84.009234,41.598587",49.96,5.00,2.17,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:04:28,"-84.019491,41.595578",49.70,1.49,0.93,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:05:04,"-84.031395,41.592125",48.97,4.10,1.07,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:08:36,"-84.107642,41.590646",47.31,9.38,6.35,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:10:18,"-84.143414,41.593882",46.44,4.89,3.00,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:10:38,"-84.150507,41.593462",46.12,1.85,0.59,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:11:30,"-84.169466,41.591351",45.36,4.29,1.60,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:14:12,"-84.229128,41.590865",43.80,8.80,4.97,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:17:28,"-84.299241,41.591125",41.88,10.85,5.84,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:18:20,"-84.317902,41.591908",41.36,2.92,1.56,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:18:51,"-84.328616,41.590323",40.96,2.26,0.91,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:19:29,"-84.341669,41.587568",40.48,2.71,1.13,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:19:57,"-84.351143,41.590246",40.25,1.29,0.86,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:20:47,"-84.366840,41.596880",39.64,3.47,1.50,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:21:57,"-84.390215,41.603598",38.68,5.42,2.10,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:23:26,"-84.421481,41.605086",37.94,4.17,2.61,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:26:13,"-84.481317,41.607194",36.60,7.61,4.99,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:27:52,"-84.516848,41.609786",35.96,3.60,2.98,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:29:07,"-84.543396,41.613601",35.14,4.64,2.25,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:29:56,"-84.561153,41.615125",34.51,3.52,1.49,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:31:01,"-84.584244,41.617062",33.85,3.77,1.93,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:32:18,"-84.611741,41.618099",32.66,6.69,2.30,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:33:21,"-84.634276,41.616621",32.17,2.78,1.88,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:34:26,"-84.657669,41.617446",31.24,5.28,1.95,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:35:13,"-84.674701,41.618338",30.74,2.82,1.42,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 08:36:03,"-84.691855,41.622298",30.05,3.89,1.50,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:05:39,"-84.716126,41.627433",59.25,4.51,2.11,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:07:07,"-84.744630,41.628820",57.99,7.14,2.38,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:09:35,"-84.788268,41.630899",56.84,6.45,3.64,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:10:48,"-84.813177,41.628497",56.68,0.94,2.10,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:11:57,"-84.830493,41.640385",56.37,1.71,1.98,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:12:52,"-84.842973,41.650096",55.92,2.54,1.54,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:14:22,"-84.852823,41.665877",55.25,3.80,2.06,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:15:59,"-84.875435,41.679115",53.73,8.60,2.40,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:17:42,"-84.904309,41.693060",53.12,3.45,2.89,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:19:30,"-84.936113,41.709006",52.12,5.65,3.20,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:20:55,"-84.961712,41.720637",51.31,4.54,2.50,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:22:26,"-84.984355,41.735606",50.47,4.76,2.69,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:23:33,"-85.007834,41.736720",49.50,5.52,1.97,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:24:34,"-85.024581,41.746985",49.15,1.97,1.81,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:26:09,"-85.058212,41.747060",48.35,4.52,2.81,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:28:01,"-85.097862,41.750151",47.25,6.22,3.32,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:29:21,"-85.125283,41.755429",46.28,5.46,2.36,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:33:43,"-85.218083,41.756878",43.53,15.54,7.71,0.07,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:34:25,"-85.232847,41.754948",43.35,1.00,1.25,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:36:04,"-85.267397,41.752854",42.37,5.55,2.92,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:37:04,"-85.280382,41.740277",41.66,4.01,1.79,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:38:19,"-85.306874,41.741429",40.67,5.58,2.22,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:39:43,"-85.335613,41.747864",39.63,5.91,2.50,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:40:42,"-85.356839,41.748744",39.33,1.66,1.78,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:42:09,"-85.387898,41.750092",38.61,4.08,2.59,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:42:52,"-85.402733,41.753657",38.19,2.37,1.30,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:44:23,"-85.435120,41.753794",37.35,4.73,2.70,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:46:16,"-85.475256,41.753552",36.55,4.52,3.34,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:47:52,"-85.507920,41.746140",35.91,3.61,2.84,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:49:32,"-85.543307,41.746363",34.12,10.13,2.95,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:50:48,"-85.569098,41.752760",33.71,2.31,2.26,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:51:52,"-85.591825,41.752953",33.12,3.37,1.91,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:53:21,"-85.623335,41.751546",32.41,3.98,2.62,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:54:24,"-85.645348,41.754138",31.81,3.40,1.86,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:55:07,"-85.659580,41.750435",31.50,1.78,1.26,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:56:04,"-85.679388,41.747336",31.18,1.78,1.69,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 10:57:52,"-85.717360,41.745293",30.35,4.67,3.17,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:27:53,"-85.747773,41.734438",59.85,2.86,2.81,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:29:13,"-85.774635,41.730068",58.94,5.14,2.36,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:29:53,"-85.786691,41.735437",58.50,2.46,1.20,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:31:27,"-85.819727,41.736598",57.63,4.93,2.77,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:32:48,"-85.847317,41.731630",57.05,3.29,2.38,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:35:21,"-85.901684,41.729465",55.70,7.59,4.53,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:37:52,"-85.955966,41.731022",54.07,9.21,4.51,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:39:10,"-85.983957,41.731425",53.07,5.64,2.33,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:40:37,"-86.015104,41.732253",52.26,4.58,2.59,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:41:44,"-86.038781,41.733303",51.59,3.78,1.97,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:42:46,"-86.060583,41.731349",50.95,3.64,1.84,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:44:57,"-86.107393,41.733714",49.58,7.73,3.91,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:46:24,"-86.138365,41.732961",49.13,2.57,2.58,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:47:49,"-86.162768,41.719731",48.05,6.07,2.52,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:48:28,"-86.175775,41.716530",47.64,2.31,1.15,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:51:18,"-86.236423,41.716783",46.65,5.62,5.04,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:51:53,"-86.246830,41.721609",46.49,0.91,1.04,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:52:19,"-86.255714,41.722742",46.08,2.31,0.77,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:53:59,"-86.290944,41.722658",44.87,6.84,2.93,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:54:41,"-86.303755,41.728409",44.52,1.99,1.26,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:55:47,"-86.326491,41.730536",43.33,6.67,1.93,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:57:51,"-86.370786,41.730646",42.17,6.58,3.68,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:58:24,"-86.382232,41.732889",42.26,0.00,0.99,0.01,0.00,0.00
