Date,Vehicle ID,Vehicle Make,Vehicle Model,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time,Elevation,Road Grade,Traffic Stops,Estimated Speed,Temperature
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:23:43,"-80.074852,33.925163",76.33,5.35,2.89,0.03,0.00,0.00,37.80,0.0001,1,110.20,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:25:36,"-80.094665,33.898904",75.66,3.78,3.46,0.03,0.00,0.00,37.50,-0.4873,1,110.00,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:27:23,"-80.105612,33.870837",74.71,5.36,3.29,0.03,0.00,0.00,37.70,-0.1395,1,109.98,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:30:28,"-80.136753,33.827176",73.35,7.71,5.66,0.05,0.00,0.00,34.70,-0.3044,1,109.48,29.20
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:32:51,"-80.163896,33.795944",71.79,8.82,4.34,0.04,0.00,0.00,25.60,0.1332,1,109.04,29.20
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:36:05,"-80.191115,33.749209",69.73,11.64,5.88,0.05,0.00,0.00,37.80,0.1009,1,109.08,29.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:37:44,"-80.217830,33.733892",69.18,3.12,3.02,0.03,0.00,0.00,38.20,-0.5149,1,109.04,29.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:39:45,"-80.241700,33.707894",66.69,14.05,3.65,0.03,0.00,0.00,25.70,1.3328,1,108.00,27.78
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:41:18,"-80.258260,33.686831",65.62,6.05,2.82,0.03,0.00,0.00,39.70,0.2085,1,109.04,27.78
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:42:52,"-80.275430,33.665636",64.57,5.93,2.85,0.03,0.00,0.00,45.30,0.1657,1,109.08,27.78
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:43:29,"-80.277267,33.655627",64.27,1.70,1.14,0.01,0.00,0.00,48.80,-0.4326,0,109.08,27.78
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:44:15,"-80.279156,33.643210",63.78,2.76,1.41,0.01,0.00,0.00,46.70,-0.1270,0,109.06,28.23
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:47:43,"-80.325965,33.602047",61.67,11.95,6.32,0.06,0.00,0.00,46.10,0.0474,1,109.04,28.23
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:48:16,"-80.334994,33.596789",61.26,2.30,1.03,0.01,0.00,0.00,42.10,0.0499,0,109.08,28.23
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:49:30,"-80.357656,33.588934",60.60,3.69,2.28,0.02,0.00,0.00,39.30,-0.3606,0,109.98,28.23
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:51:47,"-80.392787,33.564451",59.26,7.60,4.25,0.04,0.00,0.00,34.20,-0.0446,1,110.88,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:53:10,"-80.410839,33.546812",58.43,4.68,2.59,0.02,0.00,0.00,26.30,-0.0340,1,110.88,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:54:51,"-80.429625,33.523419",57.12,7.39,3.14,0.03,0.00,0.00,25.30,0.3162,1,111.37,28.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:57:09,"-80.463245,33.497304",55.45,9.48,4.27,0.04,0.00,0.00,29.80,0.2347,1,110.77,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 12:58:20,"-80.473302,33.480148",54.41,5.83,2.16,0.02,0.00,0.00,31.30,0.3413,0,109.21,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:00:10,"-80.480496,33.450420",54.20,1.19,3.38,0.03,0.00,0.00,37.50,-1.0456,1,110.45,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:03:20,"-80.508472,33.403324",52.34,10.54,5.94,0.05,0.00,0.00,40.30,-0.0682,1,111.91,29.79
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:05:29,"-80.523916,33.370239",51.50,4.72,3.98,0.04,0.00,0.00,34.80,-0.4359,1,110.61,29.79
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:09:34,"-80.551897,33.313250",48.76,15.48,6.89,0.07,0.00,0.00,28.70,0.3679,1,100.98,30.32
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:13:06,"-80.573634,33.262433",47.27,8.43,6.03,0.06,0.00,0.00,31.90,-0.1940,1,102.02,30.32
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:14:43,"-80.584041,33.237743",46.25,5.75,2.92,0.03,0.00,0.00,31.20,0.1002,1,107.96,30.97
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:17:00,"-80.601432,33.204255",44.74,8.56,4.12,0.04,0.00,0.00,27.50,0.1697,1,108.00,30.97
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:20:01,"-80.621764,33.158471",42.40,13.20,5.44,0.05,0.00,0.00,29.60,0.3985,1,107.98,30.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:22:13,"-80.639779,33.126647",41.09,7.40,3.96,0.04,0.00,0.00,27.80,0.0363,1,107.98,30.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:24:26,"-80.649280,33.091673",40.25,4.77,4.00,0.04,0.00,0.00,31.10,-0.4009,1,108.00,30.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:27:41,"-80.669864,33.041796",38.45,10.16,5.91,0.05,0.00,0.00,19.90,-0.0690,1,108.95,30.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:30:07,"-80.669646,33.002591",37.29,6.59,4.42,0.04,0.00,0.00,26.60,-0.2206,1,109.08,30.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:34:44,"-80.690677,32.929520",33.63,20.64,8.40,0.08,0.00,0.00,27.30,0.4099,2,109.08,29.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:37:03,"-80.709425,32.895780",32.46,6.60,4.17,0.04,0.00,0.00,24.90,-0.1443,1,108.00,29.14
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:38:38,"-80.720623,32.871795",30.68,10.06,2.88,0.03,0.00,0.00,25.90,1.0765,1,109.15,29.14
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:41:57,"-80.751563,32.823881",29.14,8.72,6.07,0.06,0.00,0.00,30.20,-0.2586,1,109.60,29.14
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:44:02,"-80.774338,32.795864",27.61,8.63,3.83,0.03,0.00,0.00,23.70,0.2657,1,109.85,29.16
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:47:46,"-80.826740,32.752899",24.40,18.16,6.88,0.06,0.00,0.00,22.10,0.5176,1,110.12,29.16
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:50:09,"-80.856475,32.722250",22.72,9.52,4.41,0.04,0.00,0.00,22.40,0.1986,1,110.47,29.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 13:52:09,"-80.878568,32.694651",21.06,9.35,3.71,0.03,0.00,0.00,5.90,0.4331,1,110.66,29.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:51:48,"-80.886487,32.649372",79.80,7.14,5.11,0.05,0.00,0.00,16.10,-0.2866,1,110.12,27.62
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:52:47,"-80.881553,32.633750",79.10,3.92,1.81,0.02,0.00,0.00,11.80,-0.0047,0,110.14,27.62
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:53:16,"-80.885038,32.626449",78.75,2.00,0.89,0.01,0.00,0.00,8.10,0.0402,0,110.14,27.62
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:55:03,"-80.902078,32.600701",78.33,2.39,3.30,0.03,0.00,0.00,7.20,-0.7267,1,110.16,28.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:56:07,"-80.920129,32.591893",77.50,4.67,1.96,0.02,0.00,0.00,1.50,0.1288,0,110.12,28.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:57:02,"-80.930659,32.579375",76.61,5.05,1.72,0.02,0.00,0.00,2.80,0.4866,0,110.81,28.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 16:57:35,"-80.937973,32.572274",76.34,1.49,1.05,0.01,0.00,0.00,7.50,-0.5152,0,111.96,28.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:02:18,"-80.971633,32.499636",72.74,20.36,8.71,0.08,0.00,0.00,4.20,0.3161,2,110.70,28.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:03:45,"-80.972189,32.476143",71.91,4.71,2.64,0.02,0.00,0.00,8.20,-0.0223,1,108.59,28.08
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:05:43,"-80.992887,32.448881",70.79,6.30,3.63,0.03,0.00,0.00,12.40,-0.0684,1,110.14,28.08
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:07:48,"-81.010611,32.417721",69.37,8.05,3.87,0.03,0.00,0.00,12.30,0.1400,1,111.22,28.08
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:11:56,"-81.041689,32.354236",67.61,9.93,7.65,0.07,0.00,0.00,8.80,-0.3638,2,110.90,28.56
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:14:43,"-81.059718,32.310921",65.46,12.17,5.14,0.05,0.00,0.00,5.00,0.3351,1,110.70,28.56
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:16:23,"-81.068556,32.284817",64.44,5.76,3.04,0.03,0.00,0.00,4.90,0.0427,1,109.30,28.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:17:40,"-81.085327,32.269249",63.52,5.17,2.35,0.02,0.00,0.00,5.80,0.0205,0,109.51,28.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:19:04,"-81.106396,32.254378",62.57,5.35,2.61,0.02,0.00,0.00,5.60,0.1250,1,110.66,28.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:19:48,"-81.120646,32.254185",62.21,2.06,1.35,0.01,0.00,0.00,5.80,-0.4231,0,110.16,27.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:20:25,"-81.131468,32.250142",61.72,2.76,1.13,0.01,0.00,0.00,0.40,0.1666,0,110.16,27.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:23:08,"-81.170853,32.220078",59.98,9.86,5.00,0.05,0.00,0.00,2.20,0.0838,1,110.27,27.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:26:21,"-81.207419,32.176248",58.53,8.17,5.97,0.05,0.00,0.00,5.40,-0.3151,1,110.93,27.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:27:43,"-81.226420,32.160288",57.77,4.29,2.56,0.02,0.00,0.00,2.90,-0.1229,1,111.35,27.81
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:29:03,"-81.241042,32.143030",56.85,5.19,2.51,0.02,0.00,0.00,4.80,0.1224,1,111.96,27.81
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:31:30,"-81.237157,32.102340",55.43,8.02,4.54,0.04,0.00,0.00,6.10,-0.0539,1,110.65,27.81
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:33:13,"-81.245231,32.075969",54.48,5.36,3.09,0.03,0.00,0.00,4.30,-0.0466,1,107.77,29.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:37:33,"-81.278249,32.010875",52.26,12.56,7.89,0.07,0.00,0.00,9.50,-0.1488,2,108.83,29.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:40:01,"-81.309527,31.979316",50.81,8.22,4.60,0.04,0.00,0.00,4.20,-0.0494,1,111.06,29.62
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:42:23,"-81.336596,31.947804",49.53,7.20,4.41,0.04,0.00,0.00,4.70,-0.1541,1,111.31,29.62
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:44:42,"-81.325511,31.910190",48.20,7.52,4.33,0.04,0.00,0.00,3.80,-0.0930,1,111.74,30.27
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:45:30,"-81.324166,31.896679",47.53,3.77,1.54,0.01,0.00,0.00,8.70,0.1421,0,113.04,30.27
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:50:45,"-81.362935,31.815029",43.79,21.17,9.82,0.09,0.00,0.00,9.00,0.1734,2,112.16,30.27
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:53:05,"-81.378790,31.778411",42.42,7.72,4.37,0.04,0.00,0.00,5.60,-0.0742,1,111.98,29.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 17:56:27,"-81.389539,31.721708",40.14,12.89,6.39,0.06,0.00,0.00,5.70,0.0668,1,113.62,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:00:25,"-81.394793,31.654396",37.07,17.35,7.53,0.07,0.00,0.00,2.50,0.2505,2,113.78,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:07:06,"-81.444390,31.549718",33.36,20.95,12.59,0.11,0.00,0.00,8.80,-0.1513,3,112.90,28.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:12:26,"-81.446200,31.460036",29.96,19.25,9.99,0.09,0.00,0.00,3.00,0.0267,2,112.34,28.81
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:16:13,"-81.448809,31.396374",27.61,13.27,7.14,0.06,0.00,0.00,5.80,-0.0248,1,113.13,28.28
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:20:27,"-81.471609,31.327368",25.20,13.61,8.00,0.07,0.00,0.00,11.50,-0.1295,2,113.15,28.53
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:22:00,"-81.481271,31.302475",23.61,8.98,2.92,0.03,0.00,0.00,4.30,0.7593,1,113.04,28.53
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:26:44,"-81.515274,31.228719",22.25,7.66,8.95,0.08,0.00,0.00,8.90,-0.6782,2,113.09,28.89
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:28:00,"-81.531823,31.212698",21.91,1.92,2.38,0.02,0.00,0.00,10.20,-0.9128,0,112.12,29.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 18:31:15,"-81.557045,31.162079",20.01,10.76,6.15,0.05,0.00,0.00,1.20,-0.0962,1,113.04,29.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:31:15,"-81.588723,31.116495",77.60,13.59,5.91,0.05,0.00,0.00,2.30,0.2642,1,112.70,29.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:35:56,"-81.642981,31.053234",74.47,17.71,8.78,0.08,0.00,0.00,2.40,0.0807,2,112.36,30.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:38:19,"-81.659218,31.016029",73.14,7.52,4.50,0.04,0.00,0.00,7.20,-0.1498,1,113.04,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:42:37,"-81.686358,30.947112",70.39,15.53,8.12,0.07,0.00,0.00,2.70,0.0042,2,113.20,29.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:46:34,"-81.686199,30.879613",67.89,14.09,7.52,0.07,0.00,0.00,7.20,-0.0329,2,114.10,29.84
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:48:58,"-81.670081,30.840978",67.42,2.64,4.58,0.04,0.00,0.00,5.70,-0.8742,1,113.99,30.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:53:56,"-81.652430,30.759013",63.27,23.48,9.28,0.08,0.00,0.00,5.10,0.4193,2,111.85,30.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:54:45,"-81.653544,30.745832",62.70,3.24,1.52,0.01,0.00,0.00,6.80,-0.0421,0,110.66,30.90
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:57:38,"-81.676284,30.701952",61.60,6.19,5.35,0.05,0.00,0.00,10.90,-0.4629,1,111.11,30.90
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 21:59:48,"-81.666724,30.666647",60.11,8.41,4.08,0.04,0.00,0.00,6.10,0.1118,1,112.09,30.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:03:53,"-81.644750,30.599766",57.72,13.55,7.75,0.07,0.00,0.00,7.20,-0.1114,2,113.60,30.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:08:44,"-81.635247,30.517806",54.43,18.54,9.24,0.08,0.00,0.00,2.20,0.0497,2,114.16,30.74
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:10:24,"-81.641665,30.490731",53.37,5.98,3.14,0.03,0.00,0.00,7.30,0.0107,1,111.89,30.85
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:11:52,"-81.647376,30.467720",52.49,4.99,2.62,0.02,0.00,0.00,6.90,0.0689,1,106.94,30.85
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:12:31,"-81.648206,30.460173",52.17,1.80,0.88,0.01,0.00,0.00,5.70,0.1722,0,79.92,30.85
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:12:57,"-81.642669,30.458251",51.94,1.29,0.59,0.01,0.00,0.00,6.40,0.2630,0,79.92,30.85
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:14:07,"-81.625613,30.455388",51.52,2.41,1.67,0.02,0.00,0.00,8.20,-0.2601,0,85.21,30.85
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:15:08,"-81.611072,30.446733",50.98,3.02,1.70,0.02,0.00,0.00,4.20,-0.1689,0,99.11,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:16:35,"-81.587492,30.439010",49.95,5.84,2.46,0.02,0.00,0.00,5.20,0.1956,0,101.45,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:18:12,"-81.567477,30.421029",49.25,3.95,2.78,0.03,0.00,0.00,3.50,-0.2007,1,103.00,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:18:20,"-81.566363,30.419144",49.18,0.38,0.24,0.00,0.00,0.00,4.50,-0.3147,0,102.96,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:18:31,"-81.565306,30.416290",49.10,0.45,0.33,0.00,0.00,0.00,3.70,-0.4947,0,105.53,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:19:08,"-81.564915,30.406183",48.71,2.21,1.13,0.01,0.00,0.00,2.70,-0.1248,0,106.96,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:20:28,"-81.557763,30.386291",47.10,9.12,2.33,0.02,0.00,0.00,4.70,1.1631,0,104.54,32.26
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:21:49,"-81.552043,30.366209",46.24,4.85,2.34,0.02,0.00,0.00,0.00,-0.0046,0,102.96,31.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:22:40,"-81.555427,30.355039",45.43,4.58,1.29,0.01,0.00,0.00,0.00,1.0737,0,89.28,31.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:23:12,"-81.553272,30.349498",45.21,1.22,0.67,0.01,0.00,0.00,14.90,0.0633,0,74.14,31.59
